,level_0,Name,Period,index,Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?,TotalF,AbsMag,Distance
407,1084,b'BottomS084117',51.85396463205932,5229,b'BottomS084117',-13.7496,20.3795,1.469e-13,1.178e-13,5.463e-14,-0.001,103.79,1,3.1932999999999996e-13,-4.30239849279082,20.56970713443688
408,1085,b'BottomS094109',54.20393559928444,5328,b'BottomS094109',36.5559,-24.5044,4.785e-12,4.362e-12,2.754e-12,0.001,-0.16,1,1.1901000000000001e-11,-4.439352004344289,2.887228574378045
409,1087,b'BottomS094280',55.25835866261397,5418,b'BottomS094280',36.6221,-24.5903,4.505e-12,4.002e-12,2.209e-12,-0.0,0.3,1,1.0716e-11,-4.500802525733693,2.8084079579166383
410,1089,b'BottomS094345',51.73591348890153,5465,b'BottomS094345',36.5295,-24.7507,8.299e-12,6.619e-12,3.024e-12,0.0,1.04,1,1.7942000000000003e-11,-4.295518612645981,2.765951133765869
411,1090,b'BottomS094358',50.13789299503585,5474,b'BottomS094358',36.5215,-24.4055,9.771e-12,8.183e-12,4.038e-12,0.001,-0.67,1,2.1991999999999998e-11,-4.202387879874529,2.769171061454072
412,1096,b'BottomS094630',54.07495538370018,5661,b'BottomS094630',36.7243,-24.6643,5.038e-12,3.9e-12,1.668e-12,0.0,0.04,1,1.0605999999999999e-11,-4.4318351908638025,3.0799956352862647
413,1102,b'BottomS094647',54.3335325762104,5678,b'BottomS094647',36.8654,-25.3822,3.379e-12,2.609e-12,1.105e-12,0.0,0.62,1,7.093e-12,-4.446904761941836,3.7009275169766407
414,1103,b'BottomS094649',54.46375074895146,5680,b'BottomS094649',36.1398,-23.5596,5.124e-12,3.933e-12,1.705e-12,0.001,-1.04,1,1.0762000000000001e-11,-4.454493722092277,2.9880727417258623
415,1106,b'BottomS094660',52.09169054441261,5691,b'BottomS094660',37.1794,-25.8225,6.632e-12,5.012e-12,2.131e-12,0.0,0.99,1,1.3775e-11,-4.316252876073895,3.1036163479685275
416,1117,b'BottomS094731',52.452394691286784,5762,b'BottomS094731',37.2346,-25.6258,6.058e-12,4.748e-12,2.057e-12,-0.001,0.61,1,1.2863000000000001e-11,-4.337274284523314,3.112486687656503
417,1120,b'BottomS094768',53.188999414862494,5797,b'BottomS094768',36.3033,-24.2304,7.52e-12,6.086e-12,2.895e-12,0.001,-0.53,1,1.6501e-11,-4.380202731269057,2.6165718232792843
418,1123,b'BottomS094793',54.46375074895146,5821,b'BottomS094793',36.2595,-23.8279,4.952e-12,4.736e-12,3.152e-12,0.001,-0.81,1,1.284e-11,-4.454493722092277,2.722997810265148
419,1125,b'BottomS094805',51.97255574614066,5831,b'BottomS094805',36.0167,-23.3905,6.839e-12,5.27e-12,2.287e-12,0.001,-1.24,1,1.4396e-11,-4.3093098417985285,3.0509828856528394
420,1126,b'BottomS094813',51.85396463205932,5836,b'BottomS094813',35.8872,-23.2826,6.861e-12,5.361e-12,2.4e-12,0.0,-1.27,1,1.4622e-11,-4.30239849279082,3.0491434031573137
421,1133,b'BottomS094933',52.331606217616574,5941,b'BottomS094933',36.5209,-25.0153,6.248e-12,4.817e-12,2.088e-12,-0.0,0.1,1,1.3153e-11,-4.330234876013577,3.1152595700046453
422,1134,b'BottomS096346',53.06479859894922,6030,b'BottomS096346',29.4923,-4.1196,2.278e-10,2.068e-10,1.252e-10,0.002,-0.56,1,5.598000000000001e-10,-4.37296445551401,0.4526291346720563
423,1135,b'BottomS096496',54.20393559928444,6156,b'BottomS096496',31.6494,-4.6538,2.373e-10,2.084e-10,1.181e-10,0.002,-0.81,1,5.638000000000001e-10,-4.439352004344289,0.41771025785357646
424,1136,b'BottomS096550',54.20393559928444,6203,b'BottomS096550',34.2224,-2.7604,2.074e-10,1.947e-10,1.256e-10,0.003,-0.48,1,5.276999999999999e-10,-4.439352004344289,0.43215647266081547
425,1140,b'BottomS096638',54.7260686333534,6290,b'BottomS096638',34.9676,-3.5316,2.105e-10,1.706e-10,8.121e-11,0.002,-1.96,1,4.6231000000000003e-10,-4.469781296242413,0.4457792389747274
426,1142,b'BottomS096725',50.360110803324105,6370,b'BottomS096725',30.5393,-3.2433,4.287e-10,3.297e-10,1.348e-10,0.002,-0.15,1,8.932e-10,-4.215338469307014,0.4298048301374579
427,1143,b'BottomS096760',51.5014164305949,6404,b'BottomS096760',31.1672,-3.1988,3.682e-10,2.779e-10,1.159e-10,0.003,-0.15,1,7.62e-10,-4.281852403134476,0.43364018900978324
428,1145,b'BottomS096781',56.77701436602124,6424,b'BottomS096781',39.7977,-5.6449,1.671e-10,1.58e-10,1.014e-10,0.003,-2.64,1,4.265e-10,-4.5893079729596735,0.403661630438906
429,1146,b'BottomS096815',53.188999414862494,6458,b'BottomS096815',28.7621,-2.8499,2.661e-10,2.351e-10,1.351e-10,0.003,-0.21,1,6.363e-10,-4.380202731269057,0.42099052333473796
430,1149,b'BottomS096859',53.69167158889545,6501,b'BottomS096859',42.0375,-7.3938,2.021e-10,1.935e-10,1.264e-10,0.002,-2.59,1,5.220000000000001e-10,-4.409497867402301,0.4486530057185358
431,1154,b'BottomS096902',53.946587537091986,6544,b'BottomS096902',38.3264,-1.3195,2.589e-10,2.304e-10,1.329e-10,0.003,-1.6,1,6.222e-10,-4.424354065518536,0.4041864311887241
432,1164,b'FrontS092435',53.06479859894922,117,b'FrontS092435',40.6366,-4.6631,1.18e-11,9.61e-12,4.644e-12,0.001,-4.16,1,2.6054e-11,-4.37296445551401,2.0996943442134457
433,1166,b'FrontS092491',53.188999414862494,161,b'FrontS092491',42.0091,-4.4057,1.177e-11,9.11e-12,3.924e-12,-0.001,-2.78,1,2.4804e-11,-4.380202731269057,2.1386486694221127
434,1168,b'FrontS092533',52.452394691286784,193,b'FrontS092533',41.3423,-5.0022,1.363e-11,1.165e-11,6.292e-12,0.0,-4.31,1,3.1572000000000005e-11,-4.337274284523314,1.9870092783612856
435,1170,b'FrontS092623',53.565114908662345,263,b'FrontS092623',41.4864,-4.3888,9.326e-12,9.428e-12,7.077e-12,0.0,3.04,1,2.5831000000000002e-11,-4.402122294678124,2.0498829620014227
436,1171,b'FrontS092769',56.2152133580705,330,b'FrontS092769',41.6138,-10.0109,6.763e-12,6.6e-12,4.506e-12,0.001,-4.46,1,1.7869e-11,-4.5565668787477795,2.050900508932691
437,1172,b'FrontS092990',58.08306709265176,446,b'FrontS092990',40.926,-3.1863,4.003e-12,3.904e-12,2.65e-12,0.001,-4.19,1,1.0557e-11,-4.66542317169221,2.3525210041678797
438,1173,b'FrontS093092',52.69565217391304,492,b'FrontS093092',42.0666,-3.2171,1.356e-11,1.292e-11,8.06e-12,0.002,-4.03,1,3.4540000000000004e-11,-4.351451041139445,1.85627887628253
439,1174,b'FrontS093195',55.12431776834445,541,b'FrontS093195',36.9986,-0.5132,6.898e-12,5.251e-12,2.202e-12,-0.0,-3.17,1,1.4351e-11,-4.492990781921532,2.4739083127303236
440,1175,b'FrontS093323',56.49471721566189,599,b'FrontS093323',42.1186,-7.4329,6.683e-12,6.34e-12,4.164e-12,0.0,-4.2,1,1.7187e-11,-4.572856030964449,2.0536543790816366
441,1176,b'FrontS093436',56.919223544145275,653,b'FrontS093436',36.8836,-4.8621,5.615e-12,5.456e-12,3.679e-12,0.001,-2.97,1,1.475e-11,-4.597595754634788,2.1516168754462868
442,1177,b'FrontS093496',52.818128994770476,680,b'FrontS093496',42.7056,-5.1861,1.176e-11,9.086e-12,3.854e-12,0.001,-3.05,1,2.4700000000000003e-11,-4.358588844514155,2.1954280642151938
443,1178,b'FrontS093641',54.59459459459459,743,b'FrontS093641',39.211,-1.1207,8.238e-12,6.538e-12,2.948e-12,0.0,-3.37,1,1.7723999999999997e-11,-4.462119145714912,2.2973013564914915
444,1179,b'FrontS093651',53.946587537091986,748,b'FrontS093651',41.2082,-7.9153,7.779e-12,7.905e-12,5.752e-12,0.001,-4.23,1,2.1436e-11,-4.424354065518536,2.18208683997173
445,1180,b'FrontS093770',53.565114908662345,806,b'FrontS093770',38.1163,-0.9463,1.022e-11,8.137e-12,3.886e-12,0.001,-3.74,1,2.2243000000000002e-11,-4.402122294678124,2.20651403728159
446,1181,b'FrontS093803',52.818128994770476,823,b'FrontS093803',44.9452,-1.2884,1.265e-11,1.107e-11,5.936e-12,0.001,-3.17,1,2.9656e-11,-4.358588844514155,1.9889861880656046
447,1183,b'FrontS093986',52.452394691286784,910,b'FrontS093986',42.2931,-7.9891,1.534e-11,1.236e-11,5.841e-12,0.0,-4.27,1,3.3541e-11,-4.337274284523314,1.9290950309742128
448,1185,b'FrontS095199',54.7260686333534,1056,b'FrontS095199',27.255,21.099,7.35e-12,5.903e-12,2.664e-12,0.0,4.52,1,1.5917000000000002e-11,-4.469781296242413,2.396475317134803
449,1186,b'FrontS095268',51.38496325607689,1099,b'FrontS095268',27.2269,20.3699,1.228e-11,9.724e-12,4.375e-12,0.001,3.1,1,2.6379e-11,-4.275065650700414,2.3363865613797405
450,1188,b'FrontS095388',56.35461872287662,1168,b'FrontS095388',26.6135,20.3293,4.562e-12,4.189e-12,2.598e-12,-0.0,4.26,1,1.1349000000000001e-11,-4.564691257519206,2.5503465098586173
451,1191,b'FrontS095563',54.07495538370018,1293,b'FrontS095563',27.3373,20.7136,4.901e-12,5.008e-12,3.668e-12,0.001,3.66,1,1.3577e-11,-4.4318351908638025,2.7180049571189584
452,1192,b'FrontS095591',52.57374204742626,1314,b'FrontS095591',27.3357,20.6955,1.221e-11,1e-11,5.091e-12,-0.0,3.52,1,2.7301e-11,-4.344346264038301,2.127290829867032
453,1197,b'FrontS095680',52.331606217616574,1380,b'FrontS095680',26.8859,20.4386,1.11e-11,9.016e-12,4.137e-12,-0.0,4.0,1,2.4253e-11,-4.330234876013577,2.277065956983333
454,1198,b'FrontS095683',55.80110497237568,1382,b'FrontS095683',27.5074,20.7713,6.924e-12,6.233e-12,3.634e-12,0.0,3.58,1,1.6791e-11,-4.532433134809823,2.1698757643592583
455,1202,b'FrontS095711',53.188999414862494,1402,b'FrontS095711',26.7282,20.4229,1.073e-11,9.605e-12,5.548e-12,0.001,4.16,1,2.5883e-11,-4.380202731269057,2.0828114177519916
456,1204,b'FrontS095793',54.20393559928444,1460,b'FrontS095793',26.5639,20.0979,1.077e-11,9.104e-12,4.798e-12,0.001,3.91,1,2.4672e-11,-4.439352004344289,1.9985171217078959
457,1211,b'FrontS095828',53.818827708703374,1493,b'FrontS095828',26.4206,21.5574,8.289e-12,6.46e-12,2.769e-12,0.0,5.01,1,1.7518000000000004e-11,-4.416908374751578,2.4346108526913146
458,1214,b'FrontS095840',52.94117647058823,1505,b'FrontS095840',28.3638,19.9213,9.279e-12,8.103e-12,4.395e-12,0.001,2.89,1,2.1777e-11,-4.3657599049808855,2.3056698897429717
459,1225,b'FrontS095919',51.97255574614066,1582,b'FrontS095919',28.8509,19.8752,1.262e-11,9.99e-12,4.497e-12,0.0,2.85,1,2.7107e-11,-4.3093098417985285,2.215962134108754
460,1234,b'FrontS096003',53.946587537091986,1662,b'FrontS096003',26.9962,19.7316,9.322e-12,7.659e-12,3.752e-12,0.001,3.17,1,2.0733e-11,-4.424354065518536,2.2168531866722097
461,1241,b'FrontS096133',52.452394691286784,1779,b'FrontS096133',25.9839,22.1095,1.027e-11,7.952e-12,3.489e-12,0.001,4.92,1,2.1711e-11,-4.337274284523314,2.405053114680531
462,1242,b'FrontS096151',53.946587537091986,1794,b'FrontS096151',28.8361,19.6899,9.769e-12,8.279e-12,4.297e-12,0.001,2.8,1,2.2345e-11,-4.424354065518536,2.1322298844301137
463,1243,b'FrontS096165',53.188999414862494,1808,b'FrontS096165',28.8521,20.6043,8.393e-12,7.342e-12,4.034e-12,0.001,3.17,1,1.9768999999999998e-11,-4.380202731269057,2.3822725374844262
464,1249,b'FrontS100130',53.43915343915343,1885,b'FrontS100130',6.4728,17.3187,1.327e-11,1.198e-11,6.928e-12,0.0,1.88,1,3.2178e-11,-4.394781410126664,1.8339221077158327
465,1250,b'FrontS100133',51.03874227961819,1888,b'FrontS100133',6.5204,17.9781,1.552e-11,1.187e-11,5.176e-12,0.0,3.87,1,3.2566e-11,-4.254888304188137,2.1643649307181474
466,1252,b'FrontS100231',53.188999414862494,1946,b'FrontS100231',6.6299,18.4364,9.842e-12,1.032e-11,8.07e-12,0.001,3.82,1,2.8232e-11,-4.380202731269057,2.009364780054618
467,1253,b'FrontS100285',52.21137277426766,1972,b'FrontS100285',6.5408,17.9188,1.709e-11,1.455e-11,7.935e-12,0.002,1.9,1,3.9575e-11,-4.32322781401049,1.806985203412891
468,1255,b'FrontS100361',52.818128994770476,2020,b'FrontS100361',6.3073,18.0167,1.3e-11,9.878e-12,4.137e-12,0.001,3.22,1,2.7014999999999997e-11,-4.358588844514155,2.105576703433249
469,1259,b'FrontS100432',52.69565217391304,2069,b'FrontS100432',6.4642,18.1454,1.505e-11,1.31e-11,7.088e-12,0.001,3.83,1,3.5238e-11,-4.351451041139445,1.8434817034933468
470,1262,b'FrontS100624',53.69167158889545,2207,b'FrontS100624',6.5217,18.6861,1.086e-11,8.631e-12,3.778e-12,0.001,4.23,1,2.3269000000000002e-11,-4.409497867402301,2.124322788518383
471,1266,b'FrontS100700',51.15362971299943,2272,b'FrontS100700',6.4807,16.9498,1.53e-11,1.171e-11,4.931e-12,0.001,1.6,1,3.1941000000000004e-11,-4.261583807091949,2.162368214726465
472,1282,b'FrontS100806',51.5014164305949,2375,b'FrontS100806',6.9497,18.9126,1.833e-11,1.407e-11,5.91e-12,0.0,3.59,1,3.831e-11,-4.281852403134476,1.9271998345910817
473,1283,b'FrontS100851',51.85396463205932,2412,b'FrontS100851',6.3768,16.8571,1.626e-11,1.243e-11,5.398e-12,0.002,1.68,1,3.4088e-11,-4.30239849279082,2.0024661769599783
474,1291,b'FrontS101191',53.43915343915343,2630,b'FrontS101191',39.7488,-11.3752,3.997e-12,3.116e-12,1.332e-12,0.001,-1.48,1,8.445e-12,-4.394781410126664,3.595924547383604
475,1295,b'FrontS101436',52.818128994770476,2759,b'FrontS101436',39.2836,-10.6986,4.39e-12,3.441e-12,1.449e-12,0.001,-0.32,1,9.28e-12,-4.358588844514155,3.5674939183858774
476,1296,b'FrontS101446',52.21137277426766,2767,b'FrontS101446',39.6296,-10.8625,4.945e-12,3.748e-12,1.547e-12,0.0,-1.15,1,1.024e-11,-4.32322781401049,3.5602976029888977
477,1299,b'FrontS101589',52.94117647058823,2867,b'FrontS101589',39.6422,-10.6144,4.768e-12,4.021e-12,2.105e-12,0.001,0.25,1,1.0894000000000001e-11,-4.3657599049808855,3.2730527975340764
478,1300,b'FrontS101680',52.331606217616574,2935,b'FrontS101680',39.7614,-10.4936,5.398e-12,4.093e-12,1.734e-12,0.0,0.42,1,1.1225e-11,-4.330234876013577,3.3795718939930466
479,1301,b'FrontS101703',54.46375074895146,2954,b'FrontS101703',39.382,-11.0804,3.93e-12,3.471e-12,1.966e-12,0.0,-1.06,1,9.367e-12,-4.454493722092277,3.180722874167629
480,1302,b'FrontS101717',55.25835866261397,2961,b'FrontS101717',39.4,-11.0243,3.083e-12,2.381e-12,1.003e-12,0.0,-1.04,1,6.467e-12,-4.500802525733693,3.6409862549025065
481,1304,b'FrontS101759',56.07649599012956,2992,b'FrontS101759',39.9025,-10.3173,2.938e-12,2.548e-12,1.371e-12,0.001,0.33,1,6.8569999999999996e-12,-4.548482595614955,3.3316470786565
482,1306,b'FrontS101798',56.919223544145275,3022,b'FrontS101798',39.9427,-10.239,2.485e-12,2.143e-12,1.118e-12,0.001,0.35,1,5.746e-12,-4.597595754634788,3.4331362315015146
483,1322,b'FrontS101943',52.94117647058823,3159,b'FrontS101943',39.8491,-11.8098,4.24e-12,3.319e-12,1.509e-12,0.0,-1.55,1,9.067999999999998e-12,-4.3657599049808855,3.6026031241971634
484,1324,b'FrontS102891',52.09169054441261,3224,b'FrontS102891',14.5356,9.5994,8.182e-12,6.138e-12,2.558e-12,0.001,-0.69,1,1.6878e-11,-4.316252876073895,2.804530193120378
485,1326,b'FrontS102956',55.12431776834445,3256,b'FrontS102956',13.9527,9.4027,7.265e-12,6.373e-12,3.434e-12,-0.0,0.25,1,1.7072e-11,-4.492990781921532,2.245601293565751
486,1327,b'FrontS102976',51.85396463205932,3272,b'FrontS102976',14.4512,9.7295,1.085e-11,8.963e-12,4.387e-12,0.0,0.52,1,2.42e-11,-4.30239849279082,2.3581642731255745
487,1328,b'FrontS103073',54.3335325762104,3316,b'FrontS103073',14.6422,9.7035,5.54e-12,4.194e-12,1.806e-12,-0.0,-0.73,1,1.154e-11,-4.446904761941836,2.918995368906674
488,1329,b'FrontS103135',51.03874227961819,3358,b'FrontS103135',15.3509,9.1038,9.453e-12,7.136e-12,2.889e-12,0.001,-1.09,1,1.9478000000000002e-11,-4.254888304188137,2.7914408341867074
489,1330,b'FrontS103139',51.5014164305949,3360,b'FrontS103139',13.8027,9.7369,1.15e-11,9.04e-12,4.125e-12,-0.0,0.59,1,2.4665e-11,-4.281852403134476,2.4043051306629253
490,1331,b'FrontS103140',51.618398637137986,3361,b'FrontS103140',14.3372,9.7993,1.176e-11,1.003e-11,5.121e-12,0.001,0.92,1,2.6911e-11,-4.288669986925422,2.264720128360178
491,1332,b'FrontS103204',54.85817742908872,3404,b'FrontS103204',14.3928,9.377,4.834e-12,4.389e-12,2.687e-12,-0.0,-0.34,1,1.191e-11,-4.477480439651158,2.7547170037656077
492,1335,b'FrontS103474',51.5014164305949,3593,b'FrontS103474',14.1954,9.6502,8.871e-12,6.812e-12,2.929e-12,0.001,0.36,1,1.8612e-11,-4.281852403134476,2.7697239014173416
493,1349,b'FrontS103555',52.94117647058823,3668,b'FrontS103555',15.1004,9.2918,8.014e-12,7.972e-12,5.794e-12,0.0,-1.08,1,2.1779999999999998e-11,-4.3657599049808855,2.3245366745262697
494,1352,b'FrontS103572',54.20393559928444,3683,b'FrontS103572',14.1369,10.3924,6.903e-12,5.498e-12,2.405e-12,0.001,0.7,1,1.4806e-11,-4.439352004344289,2.571707847314328
495,1355,b'FrontS103583',55.664421310471525,3694,b'FrontS103583',14.457,10.5065,4.465e-12,4.538e-12,3.51e-12,-0.0,0.44,1,1.2513e-11,-4.524467373644754,2.566457444289618
496,1357,b'FrontS103625',51.618398637137986,3736,b'FrontS103625',13.3535,9.7961,1.199e-11,1.025e-11,5.353e-12,-0.0,0.6,1,2.7593e-11,-4.288669986925422,2.2402839827780436
497,1359,b'FrontS103631',55.12431776834445,3742,b'FrontS103631',13.2921,10.1393,6.017e-12,4.641e-12,2.017e-12,0.001,0.69,1,1.2675000000000001e-11,-4.492990781921532,2.631472433431495
498,1362,b'FrontS103784',53.06479859894922,3873,b'FrontS103784',15.1793,10.1984,7.097e-12,5.704e-12,2.603e-12,0.0,-0.15,1,1.5404e-11,-4.37296445551401,2.7253859570389283
499,1367,b'FrontS106826',54.3335325762104,3967,b'FrontS106826',-14.458,-1.9972,4.261e-07,3.343e-07,1.524e-07,0.097,1.56,1,9.128e-07,-4.446904761941836,0.010339021316453883
500,1368,b'FrontS107065',51.03874227961819,4146,b'FrontS107065',-2.5824,-2.6298,3.129e-07,2.458e-07,1.066e-07,0.068,0.85,1,6.653e-07,-4.254888304188137,0.015040591242990614
501,1369,b'FrontS107107',54.990925589836664,4170,b'FrontS107107',13.0792,-7.0499,5.028e-08,4.285e-08,2.307e-08,0.037,-1.14,1,1.162e-07,-4.485216844492006,0.02763224460121682
502,1376,b'FrontS107241',52.452394691286784,4284,b'FrontS107241',17.9154,-26.5804,8.806e-08,7.092e-08,3.288e-08,0.041,-1.6,1,1.9186000000000003e-07,-4.337274284523314,0.025467041398204868
503,1379,b'FrontS107271',51.15362971299943,4308,b'FrontS107271',-0.1932,0.0165,2.764e-07,2.198e-07,9.899e-08,0.061,6.25,1,5.9519e-07,-4.261583807091949,0.015783170657676735
504,1393,b'LeftS000180',55.12431776834445,86,b'LeftS000180',19.9172,-10.992,3.838e-14,3.342e-14,1.792e-14,-0.0,128.69,1,8.972000000000001e-14,-4.492990781921532,31.009972868467777
505,1394,b'LeftS000183',56.35461872287662,88,b'LeftS000183',19.9321,-10.9668,3.113e-14,2.869e-14,1.801e-14,-0.0,130.68,1,7.783000000000001e-14,-4.564691257519206,30.81691050356833
506,1395,b'LeftS000191',53.946587537091986,93,b'LeftS000191',19.9182,-10.9599,5.102e-14,3.913e-14,1.697e-14,0.0,128.67,1,1.0712e-13,-4.424354065518536,31.01473275239188
507,1396,b'LeftS000257',52.57374204742626,125,b'LeftS000257',19.9212,-10.9656,6.02e-14,5.378e-14,3.045e-14,-0.0,128.55,1,1.4442999999999997e-13,-4.344346264038301,29.0079119855355
508,1399,b'LeftS000267',53.69167158889545,133,b'LeftS000267',19.9263,-10.9592,4.685e-14,3.654e-14,1.638e-14,-0.001,136.93,1,9.977e-14,-4.409497867402301,32.64876777114831
509,1400,b'LeftS000571',53.69167158889545,202,b'LeftS000571',19.9767,-10.8263,4.802e-14,4.592e-14,3.09e-14,-0.0,130.09,1,1.2484e-13,-4.409497867402301,29.12393992890824
510,1401,b'LeftS000588',54.990925589836664,205,b'LeftS000588',19.8096,-10.8021,3.434e-14,3.501e-14,2.678e-14,-0.001,129.02,1,9.613e-14,-4.485216844492006,30.57000588780186
511,1402,b'LeftS000793',53.313782991202345,269,b'LeftS000793',19.9516,-10.8443,4.613e-14,3.968e-14,2.114e-14,-0.0,128.84,1,1.0695e-13,-4.3874749696082915,32.134880072061264
512,1403,b'LeftS001297',57.20578980490875,399,b'LeftS001297',19.9515,-10.9501,2.177e-14,1.632e-14,6.833e-15,-0.0,129.43,1,4.4923e-14,-4.614296495304213,38.591501403435
513,1404,b'LeftS001589',59.29549902152642,466,b'LeftS001589',19.9085,-11.1687,2.408e-14,2.087e-14,1.132e-14,-0.001,129.47,1,5.6269999999999997e-14,-4.736082261738332,29.661809721039
514,1405,b'LeftS001640',51.618398637137986,480,b'LeftS001640',19.8752,-11.1985,7.53e-14,5.93e-14,2.638e-14,0.001,130.44,1,1.6098e-13,-4.288669986925422,29.453550854509018
515,1406,b'LeftS001687',52.818128994770476,494,b'LeftS001687',19.9104,-11.1723,5.607e-14,4.882e-14,2.6e-14,0.001,129.37,1,1.3088999999999999e-13,-4.358588844514155,29.950680217003214
516,1407,b'LeftS001712',54.7260686333534,506,b'LeftS001712',19.9149,-11.1769,3.55e-14,3.374e-14,2.196e-14,-0.0,129.22,1,9.12e-14,-4.469781296242413,31.698361412144347
517,1411,b'LeftS001844',57.06214689265536,577,b'LeftS001844',19.9143,-11.1979,2.373e-14,1.817e-14,7.534e-15,0.001,130.31,1,4.9434e-14,-4.605925157310153,36.92835462310446
518,1412,b'LeftS001894',55.52840562003666,600,b'LeftS001894',19.888,-11.1869,3.87e-14,3.018e-14,1.326e-14,0.0,130.75,1,8.214e-14,-4.516540541062042,31.759240771921235
519,1414,b'LeftS001943',53.43915343915343,625,b'LeftS001943',19.9342,-11.1645,6.142e-14,4.884e-14,2.183e-14,0.001,128.39,1,1.3209e-13,-4.394781410126664,28.722449021745643
520,1415,b'LeftS001976',58.23190262652146,642,b'LeftS001976',19.8827,-11.1832,2.401e-14,1.904e-14,8.514e-15,0.0,130.75,1,5.1564e-14,-4.674097129494957,33.3516990469986
521,1417,b'LeftS001998',51.38496325607689,653,b'LeftS001998',19.8705,-11.1921,6.845e-14,5.145e-14,2.112e-14,0.001,130.64,1,1.4102e-13,-4.275065650700414,32.11992223172134
522,1418,b'LeftS002006',53.313782991202345,658,b'LeftS002006',19.8621,-11.1917,4.873e-14,4.161e-14,2.193e-14,0.0,130.61,1,1.1227e-13,-4.3874749696082915,31.380774443436497
523,1420,b'LeftS002029',55.664421310471525,671,b'LeftS002029',19.8605,-11.1973,3.401e-14,2.951e-14,1.663e-14,-0.0,130.74,1,8.014999999999999e-14,-4.524467373644754,31.82597435021558
524,1426,b'LeftS002115',50.69715560513106,723,b'LeftS002115',19.9728,-11.1258,8.981e-14,7.179e-14,3.358e-14,-0.0,128.67,1,1.9517999999999998e-13,-4.234981039280042,28.475902921439445
525,1433,b'LeftS002186',52.452394691286784,791,b'LeftS002186',19.978,-11.1399,8.354e-14,6.837e-14,3.386e-14,0.0,128.64,1,1.8577e-13,-4.337274284523314,25.93761668359579
