Name,X,Y,BlueF,GreenF,RedF,Size,RadialVelocity
TopDG1278,-33.2527,5.3423,4.41E-16,3.49E-16,1.42E-16,448.2233,-175.88
TopDG1279,-30.2688,5.3605,5.78E-16,4.76E-16,2.09E-16,382.3927,-175.64
TopDG1280,-33.5586,7.8887,6.01E-16,5.82E-16,2.20E-16,403.5876,-175.85
TopDG1281,-32.4467,5.9347,7.21E-16,5.56E-16,2.43E-16,409.605,-175.69
TopDG1282,-33.658,5.8877,5.76E-16,4.99E-16,2.06E-16,391.5076,-175.9
TopDG1337,-6.2635,-7.9951,9.50E-18,7.99E-18,3.49E-18,72.2594,-1385.08
TopDG1338,-6.3073,-7.9006,1.46E-17,1.05E-17,5.33E-18,48.508,-1384.59
TopDG1339,-6.3012,-7.9151,1.53E-17,1.13E-17,5.72E-18,36.0267,-1385.02
TopDG1340,-6.2639,-8.0393,1.40E-17,1.13E-17,5.47E-18,76.5475,-1384.85
TopDG1341,-6.2598,-8.0187,1.46E-17,1.17E-17,4.88E-18,64.1669,-1384.79
TopDG1377,-40.9614,1.5772,4.12E-17,3.27E-17,1.30E-17,240.12,-1221.02
TopDG1378,-41.0214,1.2551,1.72E-17,1.37E-17,6.27E-18,50.8812,-1221.28
TopDG1379,-41.1753,1.8492,1.85E-17,1.27E-17,6.02E-18,47.9942,-1221.27
TopDG1380,-40.9874,1.4903,1.76E-17,1.55E-17,6.47E-18,52.3794,-1221.5
TopDG1381,-41.0251,1.7787,1.76E-17,1.47E-17,7.07E-18,58.2825,-1221.35
TopDG1382,-40.7038,1.7009,1.14E-17,1.06E-17,4.48E-18,64.5312,-1220.96
TopDG1383,-41.0474,1.8697,1.51E-17,1.26E-17,5.44E-18,53.2988,-1221.25
TopDG1384,-40.9616,1.4428,1.50E-17,1.42E-17,6.47E-18,70.8896,-1221.15
TopDG1385,-40.8028,1.708,1.63E-17,1.53E-17,6.71E-18,66.5274,-1221.47
TopDG1386,-40.8144,1.3569,1.53E-17,1.24E-17,6.43E-18,58.3274,-1221.48
TopDG1387,-41.0499,1.6828,1.49E-17,1.24E-17,5.31E-18,55.2078,-1221.2
TopDG1388,-41.1643,1.5505,1.66E-17,1.38E-17,6.53E-18,43.9144,-1221.34
TopDG1389,-40.883,2.0011,1.22E-17,1.02E-17,4.56E-18,53.5027,-1221.28
TopDG1390,-40.6347,1.4682,2.27E-17,1.86E-17,7.25E-18,60.275,-1220.98
TopDG1413,-26.4333,18.19,1.18E-16,9.27E-17,3.01E-17,343.3216,-637.38
TopDG1414,-26.135,18.2876,4.34E-17,3.56E-17,1.70E-17,101.3097,-637.08
TopDG1415,-25.4296,18.0367,4.78E-17,3.75E-17,1.68E-17,106.8464,-637.22
TopDG1416,-25.3193,18.075,4.84E-17,3.47E-17,1.50E-17,96.4653,-637.39
TopDG1417,-26.5994,18.5316,3.10E-17,2.64E-17,1.12E-17,102.9127,-637.56
TopDG1418,-26.9745,18.3132,4.50E-17,3.63E-17,1.60E-17,85.9743,-637.57
TopDG1419,-25.6305,18.4396,6.98E-17,5.52E-17,2.08E-17,112.7035,-637.08
TopDG1420,-26.4903,17.851,2.85E-17,2.57E-17,1.13E-17,126.7552,-637.34
TopDG1421,-26.2365,18.2521,4.56E-17,3.32E-17,1.58E-17,89.5142,-637.12
TopDG1422,-26.1775,18.6786,5.20E-17,3.76E-17,1.71E-17,113.182,-637.42
TopDG1423,-27.4391,17.9894,4.40E-17,3.66E-17,1.51E-17,90.3727,-637.21
TopDG1424,-27.1772,17.7511,3.33E-17,2.72E-17,1.22E-17,111.1958,-637.46
TopDG1425,-25.8042,17.4716,4.57E-17,3.92E-17,1.70E-17,108.7058,-637.5
TopDG1426,-25.6666,17.8483,4.59E-17,3.80E-17,1.85E-17,106.7608,-637.11
TopDG1427,-27.1795,18.9746,5.09E-17,4.01E-17,1.84E-17,134.4925,-637.6
TopDG1428,-27.3206,18.0453,4.52E-17,3.92E-17,1.78E-17,112.7419,-637.07
TopDG1429,-26.5849,18.5659,4.63E-17,4.04E-17,1.87E-17,109.7496,-637.08
TopDG1430,-26.0258,18.797,4.76E-17,3.88E-17,1.54E-17,95.5323,-636.97
TopDG1431,-26.8341,18.9749,4.33E-17,3.65E-17,1.73E-17,95.3399,-637.08
TopDG1432,-26.2365,18.1013,5.07E-17,4.07E-17,1.80E-17,104.726,-637.28
TopDG1433,-25.9541,18.3029,4.55E-17,3.50E-17,1.71E-17,91.2102,-637.2
TopDG1434,-27.099,17.8371,4.67E-17,4.33E-17,1.90E-17,109.8985,-637.55
TopDG1435,-26.0658,18.0862,4.76E-17,3.66E-17,1.60E-17,93.0412,-637.31
TopDG1436,-26.536,18.2018,6.09E-17,5.23E-17,2.10E-17,96.5211,-637.11
